category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume,keywords
Elections,will-donald-trump-win-the-2024-us-presidential-election,presidential-election-winner-2024,0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,Will Donald Trump win the 2024 US Presidential Election?,Yes,closed,2024-01-04T22:58:00Z,2024-11-05T12:00:00Z,2024-11-06T15:17:41Z,1531479284.504353,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-democrats-win-by-15-34,electoral-college-margin-of-victory-in-the-2024-presidential-election,0xbe3afc95f538c106696a2b76a1eb6e2191b622b224ae9d888343ade752c634f1,2024 presidential election: Democrats win by 15-34,No,closed,2024-01-10T01:43:00Z,2024-11-04T12:00:00Z,2024-11-10T06:47:51Z,5813696.52381,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-gop-wins-by-1-4,electoral-college-margin-of-victory-in-the-2024-presidential-election,0x768eb43d1b7a745e0df1bb6050ab54aa3975fbbde6e23f4aa04cb527f5ffed2e,2024 presidential election: GOP wins by 1-4,No,closed,2024-01-10T01:41:00Z,2024-11-04T12:00:00Z,2024-11-10T06:52:41Z,5813309.892014,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-republican-win-north-carolina-presidential-election,north-carolina-presidential-election-winner,0x773f3ca26bdf685da92d2a8a701dd98e4e8b46e0b5366cf09aed9eb8fb6fc189,Will a Republican win North Carolina Presidential Election?,Yes,closed,2024-03-08T19:45:00Z,2024-11-05T12:00:00Z,2024-11-06T12:55:21Z,5796750.671991,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-democrats-win-by-0-4,electoral-college-margin-of-victory-in-the-2024-presidential-election,0x9c9c47de9c871b6cfbae8956f3586f09ae131c44f73e478bc824c106489dd930,2024 presidential election: Democrats win by 0-4,No,closed,2024-01-10T01:42:00Z,2024-11-04T12:00:00Z,2024-11-10T06:52:37Z,5777920.118906,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-democrats-win-by-65-104,electoral-college-margin-of-victory-in-the-2024-presidential-election,0xfcb031253ecf0d6b9f75e3630dee3033ab6c8ee9cce0a3e47285b0d15d717b32,2024 presidential election: Democrats win by 65-104,No,closed,2024-01-10T01:43:00Z,2024-11-04T12:00:00Z,2024-11-10T06:47:31Z,5777360.064778,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-chris-christie-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0xf75076205d589c02ac13263b0d59041563695a7518d65134f8eb8c61dda22262,Will Chris Christie win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:45:00Z,2024-11-05T00:00:00Z,2024-11-12T07:59:19Z,5734812.55033,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-vivek-ramaswamy-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x4eb8e44c37e307a2125f400b675e98861d091f9e50f5be07a25304c930cf85aa,Will Vivek Ramaswamy win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:43:00Z,2024-11-05T00:00:00Z,2024-11-12T09:47:47Z,5699934.326886,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-republican-win-arizona-presidential-election,arizona-presidential-election-winner,0x4d848bab2da79b9ff7f2b2b0d9ddb048bb1fb47e9f782887f16e91d27de41279,Will a Republican win Arizona Presidential Election?,Yes,closed,2024-03-07T06:45:00Z,2024-11-05T12:00:00Z,2024-11-10T06:12:55Z,5552055.578258,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-gop-wins-by-5-14,electoral-college-margin-of-victory-in-the-2024-presidential-election,0x28f66bed374181b08fa7b7eead51d69a4a1af868f8e7ff6944c649822d76aa03,2024 presidential election: GOP wins by 5-14,No,closed,2024-01-10T01:42:00Z,2024-11-04T12:00:00Z,2024-11-10T06:57:47Z,5436305.368101,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-democrats-win-by-155-214,electoral-college-margin-of-victory-in-the-2024-presidential-election,0x14a087f7b1b23b9a3c32799255edf18832d548302d6657efdba816a458a18d4f,2024 presidential election: Democrats win by 155-214,No,closed,2024-01-10T01:45:00Z,2024-11-04T12:00:00Z,2024-11-10T06:47:45Z,5393718.822278,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-elizabeth-warren-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x6d617a838210e0710a2a946814d1f26ed6bd3ffb76d0ef49959e0d2f75556944,Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:48:00Z,2024-11-05T00:00:00Z,2024-11-12T07:48:49Z,5356970.026689,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-gop-wins-by-155-214,electoral-college-margin-of-victory-in-the-2024-presidential-election,0xd007d71fd17b0913b9d7ff198f617caa96a9e4aab1bed7d6f9abd76bb17dd507,2024 presidential election: GOP wins by 155-214,No,closed,2024-01-10T01:39:00Z,2024-11-04T12:00:00Z,2024-11-10T06:57:37Z,5230770.736357,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-arizona-presidential-election,arizona-presidential-election-winner,0x7d9a43bd2690f796900680ad88d02134d4ba70761c19f2de9ea59c5b6f55830a,Will a Democrat win Arizona Presidential Election?,No,closed,2024-03-07T06:44:00Z,2024-11-05T12:00:00Z,2024-11-10T08:31:39Z,5178103.42329,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-nevada-presidential-election,nevada-presidential-election-winner,0x8f20ff6ed2ba1e234f35e701a50c274ffb64fdd8d621254d017db0445486ab79,Will a Democrat win Nevada Presidential Election?,No,closed,2024-03-07T23:25:00Z,2024-11-05T12:00:00Z,2024-11-09T20:17:00Z,5159200.178448,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-north-carolina-presidential-election,north-carolina-presidential-election-winner,0x8f97d034bbf01cd874af524cefc6d83deaa25373c1ab4545a81589a4d3d2b2a8,Will a Democrat win North Carolina Presidential Election?,No,closed,2024-03-08T19:44:00Z,2024-11-05T12:00:00Z,2024-11-06T10:05:40Z,5152322.442241,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-wisconsin-presidential-election,wisconsin-presidential-election-winner,0x34b5567e4f9a1b9561fba0f39c60b4da1f33052c8918dedc954401494d947cee,Will a Democrat win Wisconsin Presidential Election?,No,closed,2024-03-08T00:06:00Z,2024-11-05T12:00:00Z,2024-11-07T00:59:06Z,5092982.501493,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-gop-wins-by-15-34,electoral-college-margin-of-victory-in-the-2024-presidential-election,0x8651d7d8b6f27328ad61fab52940f3e689c73695d622e193df138b19685da421,2024 presidential election: GOP wins by 15-34,No,closed,2024-01-10T01:41:00Z,2024-11-04T12:00:00Z,2024-11-10T06:57:31Z,5040359.62268,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-ben-carson-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xcbd8b18d2be8101ca0f467e0840adcc52381c03fde07884c4b1ec0ae8356e0ed,Will Ben Carson win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T03:02:47Z,4993587.495524,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-tim-scott-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xd898154718493ff0aab781ee5db2fbbb44a5712800b571629a5846cdd570cf8d,Will Tim Scott win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T03:12:37Z,4881266.795602,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-candidate-from-another-party-win-north-carolina-presidential-election,north-carolina-presidential-election-winner,0x868de74d879cb10116576295577b377122fdbf45d400c723ee739d17ffa4a68c,Will a candidate from another party win North Carolina Presidential Election?,No,closed,2024-03-08T19:45:00Z,2024-11-03T00:00:00Z,2024-11-06T10:14:58Z,4774445.530222,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-nikki-haley-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xcd97873041bcc412c9efec2af8db063bac7f8e2038ec500c6e9af3723b6324cb,Will Nikki Haley win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T02:57:53Z,4569010.349767,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,2024-presidential-election-democrats-win-by-35-64,electoral-college-margin-of-victory-in-the-2024-presidential-election,0xba8ded3f29006bb62e05590ebe5e04dc24e129e5c9d01e66e2943def1f780806,2024 presidential election: Democrats win by 35-64,No,closed,2024-01-10T01:43:00Z,2024-11-04T12:00:00Z,2024-11-10T06:47:41Z,4503321.804578,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-kristi-noem-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xbb651bf09b0db35efe77e9323eec6f09fbd14ae8b64e118dfb12ad6aeb581682,Will Kristi Noem win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T02:57:39Z,4356530.855316,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-republican-win-wisconsin-presidential-election,wisconsin-presidential-election-winner,0xa59e2e79dc1a564477c8d77dc32c30b37c0f4c8782c8cc062a7f788295cd91bb,Will a Republican win Wisconsin Presidential Election?,Yes,closed,2024-03-08T00:06:00Z,2024-11-05T12:00:00Z,2024-11-07T00:20:15Z,4183199.18926,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,trump-and-biden-both-win-nomination,trump-and-biden-both-win-nomination,0xcc8129a275417b0df7e73e5cb6ad066861b949fbed3575195bf6ef0c44dfd663,Trump and Biden both win nomination?,No,closed,2023-06-23T14:30:42.712Z,2024-09-10T00:00:00Z,2024-08-06T21:39:06Z,4174022.003508,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-robert-f-kennedy-jr-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xdd866827787d87ade4ac9a515e1e748a2ad39f374f2c522a16ee8faffef4eb4c,Will Robert F. Kennedy Jr. win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T03:03:07Z,4035172.278293,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-candidate-from-another-party-win-wisconsin-presidential-election,wisconsin-presidential-election-winner,0x357378be4b958929f618b03a935489b0e19ee4e21247f7a89c4ec036fe95d3ed,Will a candidate from another party win Wisconsin Presidential Election?,No,closed,2024-03-08T00:06:00Z,2024-11-05T12:00:00Z,2024-11-07T02:08:40Z,4005229.567143,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-trump-family-member-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xf4e6589ca397e61af654e4c801569d41b4fa9e97a25a846f625b833d9f964bd0,Will a Trump family member win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:52:33Z,3805135.699282,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-byron-donalds-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xf637b48cfbd112e298d991930c77340c78eb58ee4824b6a408287dadb6663d8a,Will Byron Donalds win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T03:08:27Z,3760323.899177,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-marco-rubio-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xb0f35ef24df5dedc6f05d78dd5227d2d2a9a8389809cb09dd232ab5e52db1cc8,Will Marco Rubio win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:41:49Z,3619916.781115,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-ron-desantis-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x57b8a07a436c48ba108848bd3197e1109257dd93b38669b8250bd98f45d71af6,Will Ron DeSantis win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T03:12:27Z,3540382.357615,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-elise-stefanik-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xf0abd3a7cc2e06aa79553f8c4e92ea18f8bd3d5e075cdc2daf228a16e9ec4156,Will Elise Stefanik win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T02:52:45Z,3416288.286028,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-candidate-from-another-party-win-nevada-presidential-election,nevada-presidential-election-winner,0xac5fc54e2b52e942afd4e10a0239df729e4bd9c3c60361f7f7eaae9bbf81fc0a,Will a candidate from another party win Nevada Presidential Election?,No,closed,2024-03-07T23:25:00Z,2024-11-02T00:00:00Z,2024-11-09T20:11:46Z,3406977.145258,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-kari-lake-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x952e08c11823ace3e9a7c00c2f08eea5cf7d6f3412a2a509efe3dbd16115d21b,Will Kari Lake win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-05T12:00:00Z,2024-07-16T03:07:51Z,3346195.064007,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-katie-britt-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xdb1c6497f967a07e89f2956f10edfd3289443e46c6453058f0934ae32936d3a4,Will Katie Britt win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-04T12:00:00Z,2024-07-16T03:12:33Z,3244929.840033,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-sarah-huckabee-sanders-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x590559163a05c7e4d56713d51639e94a0c6ee906aee788098cd5487d8bd1836d,Will Sarah Huckabee Sanders win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-04T12:00:00Z,2024-07-16T02:47:43Z,3213095.776062,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-candidate-from-another-party-win-arizona-presidential-election,arizona-presidential-election-winner,0x8565c04b7cb5c2837d6c3347466a430cbe678a7d6428a48e5750749a26fb815d,Will a candidate from another party win Arizona Presidential Election?,No,closed,2024-03-07T06:45:00Z,2024-10-31T00:00:00Z,2024-11-10T08:31:45Z,2968663.457244,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-another-woman-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x0317ed1eeb46a4f7b517925b61bbf94d8371ba45c58a0c2eb89d447e87aba711,Will another woman win the 2024 Republican VP nomination?,No,closed,2024-01-30T06:00:00Z,2024-09-08T12:00:00Z,2024-07-16T02:57:51Z,2952937.221416,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-mike-pence-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xcdcbe22d75154a6063c32f42319a56d51b72cbc51952f574f0477af36dbcfe93,Will Mike Pence win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:52:37Z,2873124.585812,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-marjorie-taylor-greene-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xd013360f1511a7cbb64b70aa0089ce9a0b3f4ebc23dc4a6892e6d38aa8132ea8,Will Marjorie Taylor Greene win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-04T12:00:00Z,2024-07-16T03:03:01Z,2854968.066624,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-another-man-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x3addbd9ce42c7e91ccf7575fb4ebb8b7168d534a7e7d91312746dde58e0a9275,Will another man win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:47:37Z,2726180.375508,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-candidate-from-another-party-win-montana-us-senate-election,montana-us-senate-election-winner,0x6679ee3522c4fcb5266bbddcf75973bc2735d9c80c517e7c179c035680a01cec,Will a candidate from another party win Montana US Senate Election?,No,closed,2024-04-03T21:51:49.779Z,2024-11-05T12:00:00Z,2024-11-06T22:40:51Z,2701136.853558,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-lee-zeldin-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x6db528a803c762a17e401e751e59c6dd4776e510fb4cc093d2c28f8e1028a945,Will Lee Zeldin win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:36:25Z,2680996.507478,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,trump-jail-before-election-day,trump-jail-before-election-day,0x5605bc5d7557217f5ebb00d00f639ac8b9da949016b8cabcd7e9183ea1cac060,Trump in jail before election day?,No,closed,2024-01-05T16:44:58.177Z,2024-11-04T12:00:00Z,2024-11-05T09:37:31Z,2618980.000447,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-nicolas-maduro-win-the-2024-venezuela-presidential-election,venezuela-election-winner,0x72857b3b967e7cdf2e85258e88c7077ba22e6a3b0c1c30b6bd6fc7ee7b7b51a3,Will Nicolas Maduro Win the 2024 Venezuela presidential election?,No,closed,,2024-07-28T12:00:00Z,2024-08-06T18:37:36Z,2594710.242202,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-republican-win-pennsylvania-us-senate-election,pennsylvania-us-senate-election-winner,0xc1a4830eef6f60d9e0f05ecb5aa81b11d7d361e1a869c0138219840af849a986,Will a Republican win Pennsylvania US Senate Election?,Yes,closed,2024-04-03T22:02:25.512Z,2024-11-05T12:00:00Z,2024-11-22T03:59:43Z,2564648.942464,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-mike-pompeo-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x31aafb7b283edd5c841086cbf43807f2fe53fd36638bfb09e2edefd3b567cfbe,Will Mike Pompeo win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:47:53Z,2481274.416294,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-pennsylvania-us-senate-election,pennsylvania-us-senate-election-winner,0x9df4efa8764eec4d1bd089e8598447d32408951ad502f483eecae2e0a19480bd,Will a Democrat win Pennsylvania US Senate Election?,No,closed,2024-04-03T22:02:20.085Z,2024-11-05T12:00:00Z,2024-11-22T04:10:15Z,2306432.147386,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-wesley-hunt-win-the-2024-republican-vp-nomination,republican-vp-nominee,0xaafae2f4f25c0a1785d421d152b2a30cb04042d2370e5a04762fe70abb97d6c4,Will Wesley Hunt win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:31:33Z,2202587.579977,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-nancy-mace-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x5acad359612174a78b4815a95412aff62fa35ef3411e1bd59fa2fdf7b7699601,Will Nancy Mace win the 2024 Republican VP nomination?,No,closed,2024-01-18T21:14:00Z,2024-09-04T12:00:00Z,2024-07-16T03:08:05Z,2126932.97362,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,trump-election-interference-trial-doesnt-start-before-november,trump-election-interference-trial-date,0x3b692dcdd40f9bfdd313e251c0d5fa4b7cfb60194f321d2e81ef2c846523543d,Trump election interference trial doesn't start before November?,Yes,closed,2024-02-15T18:09:00Z,2024-10-30T00:00:00Z,2024-11-01T07:41:47Z,2039239.690215,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,taiwan-presidential-election-will-lai-ching-te-win,taiwan-presidential-election-who-will-win,0x4d4bef7b6c7a34109961c95fcba43ceafb38b66e86cc58ca21ca64ee2de3310d,Taiwan Presidential Election: Will Lai Ching-te win?,Yes,closed,2023-10-26T20:52:11.046Z,2024-01-13T00:00:00Z,2024-01-13T14:17:57Z,1809553.5800319999,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-henry-mcmaster-win-the-2024-republican-vp-nomination,republican-vp-nominee,0x4b42c17d638e0054120d84a48212d84cfff94bec59d7249c2283f12119861c22,Will Henry McMaster win the 2024 Republican VP nomination?,No,closed,2024-01-30T05:59:00Z,2024-09-08T12:00:00Z,2024-07-16T02:31:29Z,1748824.261327,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-edmundo-gonzalez-win-the-2024-venezuela-presidential-election,venezuela-election-winner,0x55094f77e9dbc107fc354a9b8a5939cd0b4d0cfae24c7f892dd778b565b579c4,Will Edmundo González win the 2024 Venezuela presidential election?,Yes,closed,,2024-07-28T12:00:00Z,2024-08-06T16:34:29Z,1734378.789587,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-ramaswamy-place-2nd-in-the-2024-iowa-caucus,iowa-caucus-2nd-place,0x729832336b1344aab2531ba0bfb192a674fce114004eb020d5bc3cd9bfcb40d3,Will Ramaswamy place 2nd in the 2024 Iowa Caucus?,No,closed,2024-01-08T20:36:55.792Z,2024-01-15T00:00:00Z,2024-01-16T12:17:10Z,1717761.93417,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-ethereum-hit-15k-in-2024,will-ethereum-hit-15k-in-2024,0xebd09819ef04d3d8c255e4012c96bb7d4e37315d0b96e8d9ec82c1ad010799d4,Will Ethereum hit $15k in 2024?,No,closed,2024-03-06T21:15:59.569Z,2024-12-31T00:00:00Z,2025-01-01T08:18:10Z,1696679.21286515,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-republican-win-ohio-us-senate-election,ohio-us-senate-election-winner,0x57dc89d2f5803961a1c72add5969c2887f9591821d05421f2819fa17b664dd59,Will a Republican win Ohio US Senate Election?,Yes,closed,2024-04-03T21:48:00.193Z,2024-11-05T12:00:00Z,2024-11-07T06:26:38Z,1556618.387565,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-kamala-harris-be-the-democratic-vp-nominee,will-kamala-harris-be-the-democratic-vp-nominee,0xbd00b7bbe9cfd644555601eab5e6839d300f157655c7398e52363d65ca31d60e,Will Kamala Harris be the Democratic VP nominee?,No,closed,2024-01-17T17:19:00.193Z,2024-08-21T12:00:00Z,2024-08-09T00:25:03Z,1397015.703851,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-donald-trump-win-the-new-hampshire-republican-primary,new-hampshire-republican-primary-winner,0x9f48a05fb3f34c80866fc41729ec0b085dba86c944df2b0400b925c31e56e233,Will Donald Trump win the New Hampshire Republican Primary?,Yes,closed,2024-01-06T00:46:44.373Z,2024-01-23T00:00:00Z,2024-01-24T11:03:24Z,1385145.330377,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,taiwan-presidential-election-will-ko-wen-je-win,taiwan-presidential-election-who-will-win,0x63cfffa8764426c9b2ffe4b521c9499b4e35c9fb53ff1be68c79dec2a016be2a,Taiwan Presidential Election: Will Ko Wen-je win?,No,closed,2023-11-28T16:17:44.153Z,2024-01-13T00:00:00Z,2024-01-13T14:45:51Z,1356952.124012,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-nikki-haley-win-the-new-hampshire-republican-primary,new-hampshire-republican-primary-winner,0x8b639969c9a41ab89381df2c6adf41ab4f5bb1faf272a9ac883117f635e21cf8,Will Nikki Haley win the New Hampshire Republican Primary?,No,closed,2024-01-06T00:45:14.024Z,2024-01-23T00:00:00Z,2024-01-24T11:16:50Z,1305920.9912730001,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-trump-win-the-south-carolina-primary-by-less-than-10-of-the-vote,trump-margin-of-victory-in-south-carolina-primary,0x9d8a92fee4fd3998176f1d5f90c072d614345c2082a40169d61abf05cb7a9b34,Will Trump win the South Carolina Primary by less than 10% of the vote?,No,closed,2024-01-25T17:14:00Z,2024-02-20T00:00:00Z,2024-02-25T11:02:02Z,1109418.3877,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-10-of-votes-go-to-3rd-party-candidates-in-the-2024-us-presidential-election,will-10-of-votes-go-to-3rd-party-candidates-in-the-2024-us-presidential-election,0xe32b258020c4663576e22423fb9792932a44fd5986d5081bee13a7c7c684281e,Will ≥10% of Votes go to 3rd Party Candidates in the 2024 US Presidential Election?,No,closed,2023-11-29T16:32:29.386Z,2024-11-05T00:00:00Z,2024-11-06T19:02:33Z,1078101.791095,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,trump-margin-of-victory-in-new-hampshire-primary-15,trump-margin-of-victory-in-new-hampshire-primary,0x830fe8eb8ab09693af821fba6d1d2c5369a696715c029b978e06df41cc614390,Trump margin of victory in New Hampshire Primary >15%,No,closed,2024-01-16T17:57:55.428Z,2024-01-22T00:00:00Z,2024-01-24T20:31:40Z,997617.2574219999,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-ahsha-safai-win-the-san-francisco-mayoral-election,who-will-win-san-francisco-mayoral-election,0x03ae1b62fa4eea75c286e9d461afa30d943be864f61dcc1f86f6764c4ec099c6,Will Ahsha Safai win the San Francisco Mayoral Election?,No,closed,2024-06-21T16:32:46.473539Z,2024-11-05T12:00:00Z,2024-11-09T23:23:24Z,992452.22775,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-a-democrat-win-ohio-us-senate-election,ohio-us-senate-election-winner,0x7eca3eee73a4d437797aeb9a1815aaf4484403bdb926791f7e5c435a7f05f0e3,Will a Democrat win Ohio US Senate Election?,No,closed,2024-04-03T21:48:05.43Z,2024-11-05T12:00:00Z,2024-11-07T06:31:25Z,892763.549064,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-antonio-ecarri-angola-win-the-2024-venezuela-presidential-election,venezuela-election-winner,0xa267dab4540df43726f82e371a31c2eadf27f7fd9b7ca37f1dea287936a45d29,Will Antonio Ecarri Angola Win the 2024 Venezuela presidential election?,No,closed,,2024-07-28T12:00:00Z,2024-08-06T18:22:22Z,858714.829516,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
Elections,will-nikki-haley-win-the-2024-republican-presidential-nomination,republican-nominee-2024,0x2a73336e8c3ef5370ec96357f575fdbf5e2a457f012a04cad85da6ab07b2f8dc,Will Nikki Haley win the 2024 Republican Presidential Nomination?,No,closed,2024-01-13T00:42:16.426Z,2024-07-13T00:00:00Z,2024-07-16T03:08:03Z,854534.257974,election; vote; candidate; president; primary; ballot; senate; congress; polling; democrat
